0,0,0,0,90
0.0202,0.003,0.1495,7.389,90
0.0402,0.0115,0.4229,13.7091,90
0.0601,0.0254,0.7019,14.0098,90
0.0801,0.0451,0.9813,13.9649,90
0.1,0.0702,1.2608,14.0391,90
0.1201,0.1011,1.5407,13.936,90
0.1401,0.1375,1.8212,14.035,90
0.16,0.1794,2.1007,14.0135,90
0.18,0.227,2.3803,13.9829,90
0.2001,0.2803,2.6605,13.9868,90
0.22,0.339,2.9404,14.0261,90
0.24,0.4035,3.2204,13.9757,90
0.26,0.4734,3.5005,14.0157,90
0.28,0.5491,3.7804,13.9933,90
0.3,0.6302,4.0603,14.0042,90
0.32,0.7171,4.3403,13.9923,90
0.34,0.8095,4.6204,14.0069,90
0.36,0.9074,4.9003,14.0014,90
0.38,1.011,5.1801,14.0002,90
0.4,1.1202,5.4601,13.9943,90
0.42,1.235,5.7401,14.0009,90
0.44,1.3554,6.0201,14.0024,90
0.46,1.4815,6.3002,13.9942,90
0.48,1.6131,6.5802,14.0046,90
0.5,1.7502,6.8601,14.0055,90
0.52,1.8931,7.1401,13.99,90
0.54,2.0414,7.4201,14.0084,90
0.56,2.1954,7.7,13.9962,90
0.58,2.3545,7.9543,12.7089,90
0.6,2.5145,8,2.2851,90
0.62,2.6744,8,0,90
0.64,2.8345,8,0,90
0.66,2.9945,8,0,90
0.68,3.1545,8,0,90
0.7,3.3145,8,0,90
0.72,3.4745,8,0,90
0.74,3.6345,8,0,90
0.76,3.7945,8,0,90
0.78,3.9545,8,0,90
0.8,4.1145,8,0,90
0.82,4.2745,8,0,90
0.84,4.4345,8,0,90
0.86,4.5945,8,0,90
0.88,4.7544,8,0,90
0.9,4.9145,8,0,90
0.92,5.0745,8,0,90
0.94,5.2345,8,0,90
0.96,5.3945,8,0,90
0.98,5.5545,8,0,90
1,5.7145,8,0,90
1.02,5.8745,8,0,90
1.04,6.0345,8,0,90
1.06,6.1945,8,0,90
1.08,6.3545,8,0,90
1.1,6.5145,8,0,90
1.12,6.6745,8,0,90
1.14,6.8336,7.9552,-2.2371,90
1.16,6.9877,7.7016,-12.6784,90
1.18,7.1361,7.4216,-14.0014,90
1.2,7.2789,7.1416,-14.0015,90
1.22,7.4162,6.8616,-13.9996,90
1.24,7.5478,6.5816,-14.0025,90
1.26,7.6738,6.3016,-13.9996,90
1.28,7.7943,6.0216,-13.9971,90
1.3,7.9091,5.7416,-14.004,90
1.32,8.0183,5.4616,-13.9994,90
1.34,8.122,5.1816,-13.9975,90
1.36,8.22,4.9015,-14.0006,90
1.38,8.3125,4.6214,-14.0005,90
1.4,8.3992,4.3415,-14.008,90
1.42,8.4805,4.0614,-13.9886,90
1.44,8.5561,3.7815,-14.0141,90
1.46,8.6262,3.5015,-13.9848,90
1.48,8.6906,3.2213,-14.0071,90
1.5,8.7495,2.9412,-13.9985,90
1.52,8.8027,2.6611,-14.003,90
1.54,8.8503,2.3812,-14.0062,90
1.5601,8.8924,2.101,-13.9798,90
1.58,8.9287,1.8209,-14.0274,90
1.6,8.9596,1.5412,-13.993,90
1.6201,8.9849,1.2607,-13.9661,90
1.6401,9.0045,0.98,-14.0264,90
1.6601,9.0185,0.6999,-14.0022,90
1.6805,9.027,0.4169,-13.8605,90
1.7001,9.0297,0.137,-14.3009,90
