0,0,0,0,90
0.0211,0.0013,0.0603,2.8572,90
0.0407,0.0043,0.1545,4.8115,90
0.0602,0.0092,0.2523,5.0037,90
0.0802,0.0162,0.351,4.9526,90
0.1002,0.0253,0.451,4.9827,90
0.1201,0.0362,0.5508,5.0263,90
0.14,0.0492,0.6503,4.9885,90
0.16,0.0642,0.7502,4.9949,90
0.18,0.0812,0.8501,4.9987,90
0.2,0.1002,0.9501,5.0012,90
0.2201,0.1213,1.0503,4.9854,90
0.24,0.1442,1.1504,5.0238,90
0.26,0.1692,1.2502,4.9905,90
0.2801,0.1962,1.3502,4.995,90
0.3,0.2252,1.4502,5.0112,90
0.32,0.2562,1.5501,4.9875,90
0.3401,0.2893,1.6503,5.0035,90
0.36,0.3242,1.7503,5.0053,90
0.38,0.3612,1.8502,4.9971,90
0.4,0.4002,1.9502,5.0002,90
0.42,0.4412,2.0501,5.0028,90
0.44,0.4842,2.15,4.9967,90
0.46,0.5292,2.25,5,90
0.48,0.5763,2.3501,4.9953,90
0.5,0.6252,2.4502,5.006,90
0.52,0.6762,2.5501,5.0013,90
0.54,0.7292,2.65,4.9977,90
0.56,0.7843,2.7501,4.9949,90
0.58,0.8413,2.8502,5.0047,90
0.6,0.9002,2.9502,5.0018,90
0.62,0.9612,3.0501,4.9995,90
0.64,1.0242,3.1501,4.9979,90
0.66,1.0892,3.2501,5.0018,90
0.68,1.1563,3.3501,4.9958,90
0.7,1.2252,3.4502,5.0047,90
0.72,1.2962,3.5501,4.9994,90
0.74,1.3692,3.6501,4.9994,90
0.76,1.4442,3.7501,4.9998,90
0.78,1.5212,3.85,5.0004,90
0.8,1.6002,3.9501,4.9977,90
0.82,1.6812,4.0501,5.0027,90
0.84,1.7642,4.1501,4.9973,90
0.86,1.8492,4.2501,5.0028,90
0.88,1.9362,4.3501,4.9987,90
0.9,2.0253,4.4501,4.9986,90
0.92,2.1163,4.5501,5.0018,90
0.94,2.2093,4.6501,4.9997,90
0.96,2.3042,4.7501,5.0009,90
0.98,2.4012,4.85,5.0001,90
1,2.5002,4.95,4.9977,90
1.02,2.6012,5.05,5.0029,90
1.04,2.7042,5.15,4.9972,90
1.06,2.8092,5.2501,5.0012,90
1.08,2.9162,5.35,5.0011,90
1.1,3.0252,5.45,4.9979,90
1.12,3.1362,5.5501,5.0009,90
1.14,3.2492,5.6501,5.0002,90
1.16,3.3642,5.7501,4.9998,90
1.18,3.4812,5.8501,5.0006,90
1.2,3.6002,5.95,5.0006,90
1.22,3.7212,6.05,4.9981,90
1.24,3.8442,6.15,5.0007,90
1.26,3.9692,6.25,5.0003,90
1.28,4.0962,6.35,5.0003,90
1.3,4.2252,6.45,4.9998,90
1.32,4.3562,6.55,4.9995,90
1.34,4.4892,6.65,5.0002,90
1.36,4.6229,6.6848,1.7364,90
1.38,4.7547,6.5884,-4.8152,90
1.4,4.8844,6.4884,-5.0004,90
1.42,5.0122,6.3884,-5.0001,90
1.44,5.138,6.2884,-4.9996,90
1.46,5.2617,6.1884,-5.0012,90
1.48,5.3835,6.0884,-4.9982,90
1.5,5.5033,5.9884,-5.0009,90
1.52,5.621,5.8884,-5.0011,90
1.54,5.7368,5.7884,-4.9987,90
1.56,5.8506,5.6884,-5.0002,90
1.58,5.9623,5.5884,-5.0011,90
1.6,6.0721,5.4884,-4.9988,90
1.62,6.1799,5.3884,-5.0017,90
1.64,6.2856,5.2884,-4.9988,90
1.66,6.3895,5.1884,-4.9991,90
1.68,6.4912,5.0884,-5.0033,90
1.7,6.5909,4.9884,-4.9983,90
1.72,6.6887,4.8884,-4.9991,90
1.74,6.7845,4.7884,-5.0019,90
1.76,6.8783,4.6884,-4.9991,90
1.78,6.97,4.5884,-5.0008,90
1.8,7.0598,4.4884,-4.9992,90
1.82,7.1476,4.3883,-4.9997,90
1.84,7.2333,4.2883,-5.0031,90
1.86,7.3172,4.1883,-4.9962,90
1.88,7.3988,4.0884,-5.0053,90
1.9,7.4786,3.9884,-4.9971,90
1.92,7.5564,3.8884,-4.9984,90
1.94,7.6323,3.7883,-4.9995,90
1.96,7.706,3.6883,-5.0047,90
1.98,7.7778,3.5883,-4.9971,90
2,7.8475,3.4883,-5.0015,90
2.02,7.9154,3.3883,-4.9967,90
2.04,7.981,3.2883,-5.0058,90
2.06,8.0449,3.1883,-4.9952,90
2.08,8.1066,3.0883,-5.0043,90
2.1,8.1664,2.9883,-4.9975,90
2.12,8.2241,2.8883,-5.0011,90
2.14,8.2799,2.7883,-4.9988,90
2.16,8.3336,2.6883,-5.0024,90
2.18,8.3854,2.5883,-4.9994,90
2.2,8.4352,2.4882,-4.9956,90
2.22,8.483,2.3882,-5.0061,90
2.2401,8.5288,2.2881,-4.9944,90
2.26,8.5725,2.1881,-5.0054,90
2.28,8.6143,2.0882,-5.0006,90
2.3001,8.6541,1.9881,-4.9944,90
2.32,8.6918,1.8881,-5.0066,90
2.34,8.7275,1.7882,-5.0003,90
2.3601,8.7614,1.6881,-4.9919,90
2.3801,8.7931,1.588,-5.0056,90
2.4001,8.8229,1.488,-4.9967,90
2.42,8.8506,1.3881,-5.0132,90
2.44,8.8764,1.2882,-4.9885,90
2.46,8.9001,1.1883,-5.0052,90
2.4801,8.9219,1.0882,-4.9911,90
2.5,8.9416,0.9882,-5.0119,90
2.5202,8.9596,0.8879,-4.9729,90
2.54,8.9752,0.7879,-5.0442,90
2.56,8.989,0.6883,-4.9759,90
2.58,9.0007,0.5882,-5.0017,90
2.6003,9.0106,0.4874,-4.9619,90
