2.34,14.6338,7.2963,14.0047,-10.4912
2.36,14.7852,7.5762,14.0023,-11.0749
2.38,14.9422,7.856,14.0033,-11.7182
2.4,15.1022,7.9996,7.1813,-12.4235
2.42,15.2624,7.9997,0.0012,-13.1862
2.44,15.4221,7.9997,-0.0002,-14.0042
2.46,15.5822,7.9997,-0.0002,-14.8845
2.48,15.7422,7.9996,-0.0002,-15.8356
2.5,15.9022,7.9996,-0.0002,-16.8655
2.52,16.0623,7.9996,-0.0001,-17.9845
2.54,16.2217,7.9768,-1.1432,-19.2013
2.56,16.3766,7.7466,-11.512,-20.5091
2.58,16.526,7.4687,-13.8938,-21.8942
2.6,16.67,7.2025,-13.3151,-23.3554
2.62,16.8091,6.9509,-12.5683,-24.8978
2.64,16.9433,6.7139,-11.8552,-26.5263
2.66,17.0732,6.4913,-11.1259,-28.2463
2.68,17.1989,6.2828,-10.4187,-30.0641
2.7,17.3207,6.0886,-9.7171,-31.9837
2.72,17.4387,5.9084,-9.0145,-34.0097
2.74,17.5536,5.7421,-8.3114,-36.1493
2.76,17.6654,5.5896,-7.6281,-38.4064
2.78,17.7745,5.4509,-6.9323,-40.7839
2.8,17.8809,5.3259,-6.2523,-43.2835
2.82,17.9853,5.2146,-5.5613,-45.9048
2.84,18.0875,5.1171,-4.882,-48.6457
2.86,18.1883,5.0331,-4.1934,-51.5013
2.88,18.2875,4.9629,-3.5125,-54.4642
2.9,18.3856,4.9063,-2.8279,-57.5199
2.92,18.4829,4.8635,-2.1407,-60.6548
2.94,18.5797,4.8344,-1.4546,-63.8503
2.96,18.6759,4.8191,-0.766,-67.0817
2.98,18.7724,4.8176,-0.0744,-70.3286
3,18.869,4.83,0.6195,-73.5676
3.02,18.9661,4.8563,1.3168,-76.7721
3.04,19.064,4.8967,2.0178,-79.9205
3.06,19.163,4.9512,2.7239,-82.9932
3.08,19.2634,5.0199,3.4366,-85.9734
3.1,19.3654,5.103,4.1574,-88.8471
3.12,19.4695,5.2007,4.8858,-91.6052
3.14,19.5758,5.3133,5.6266,-94.2427
3.16,19.6846,5.4411,6.3898,-96.754
3.18,19.7962,5.5843,7.1613,-99.1375
3.2,19.9112,5.7435,7.9551,-101.3971
3.22,20.0295,5.9192,8.7909,-103.5336
3.24,20.1517,6.112,9.6417,-105.5504
3.26,20.2782,6.3229,10.5439,-107.4533
3.28,20.4093,6.5528,11.4914,-109.2472
3.3,20.5453,6.8029,12.507,-110.9368
3.32,20.6867,7.0736,13.541,-112.5266
3.34,20.8339,7.3535,13.9862,-114.0212
3.36,20.9865,7.6335,14.0035,-115.4219
3.38,21.1447,7.9084,13.7472,-116.7296
3.4,21.3047,8.0001,4.5859,-117.9342
3.42,21.4647,8.0001,-0.0003,-119.0243
3.44,21.6247,8.0001,-0.0003,-120.0066
3.46,21.7847,8.0001,-0.0003,-120.893
3.48,21.9447,8.0001,-0.0003,-121.6934
3.5,22.1047,8.0001,-0.0003,-122.4168
3.52,22.2647,8.0001,-0.0003,-123.0706
3.54,22.4247,8.0001,-0.0003,-123.6611
3.56,22.5847,8.0001,-0.0003,-124.194
3.58,22.7447,8.0001,-0.0003,-124.6742
3.6,22.9048,8.0001,-0.0003,-125.1058
3.62,23.0648,8.0001,-0.0003,-125.4923
3.64,23.2247,8.0001,-0.0003,-125.8366
3.66,23.3847,8.0001,-0.0003,-126.1417
3.68,23.5448,8.0001,-0.0003,-126.4099
3.7,23.7047,8,-0.0003,-126.643
3.72,23.8648,8,-0.0003,-126.8429
3.74,24.0248,8,-0.0003,-127.0109
3.76,24.1847,8,-0.0003,-127.1482
3.78,24.3447,8,-0.0003,-127.2559
3.8,24.5047,8,-0.0003,-127.3347
3.82,24.6648,8,-0.0003,-127.3852
3.84,24.8247,8,-0.0003,-127.4078
3.86,24.9848,8,-0.0003,-127.4029
3.88,25.1448,8,-0.0003,-127.3705
3.9,25.3048,8,-0.0003,-127.3105
3.92,25.4648,8,-0.0003,-127.2227
3.94,25.6248,8,-0.0003,-127.1067
3.96,25.7847,8,-0.0003,-126.962
3.98,25.9447,8,-0.0003,-126.7878
4,26.1047,8,-0.0003,-126.5832
4.02,26.2648,8,-0.0003,-126.347
4.04,26.4247,8,-0.0003,-126.078
4.06,26.5848,7.9999,-0.0003,-125.7746
4.08,26.7447,7.9999,-0.0003,-125.4348
4.1,26.9048,7.9999,-0.0003,-125.0566
4.12,27.0648,7.9999,-0.0003,-124.6374
4.14,27.2248,7.9999,-0.0003,-124.1747
4.16,27.3848,7.9999,-0.0003,-123.6651
4.18,27.5448,7.9999,-0.0003,-123.1048
4.2,27.7047,7.9999,-0.0003,-122.4897
4.22,27.8648,7.9999,-0.0003,-121.8149
4.24,28.0246,7.9999,-0.0003,-121.075
4.26,28.1848,7.9999,-0.0003,-120.2633
4.28,28.3441,7.9659,-1.6992,-119.3744
4.3,28.4985,7.722,-12.1979,-118.4169
4.32,28.6473,7.442,-14.0009,-117.4033
4.34,28.7906,7.162,-13.9962,-116.3362
4.36,28.9282,6.8821,-14.0062,-115.2174
4.38,29.0603,6.6021,-13.9916,-114.0484
4.4,29.1866,6.3221,-14.0083,-112.8322
4.42,29.3075,6.0421,-13.9912,-111.5725
4.44,29.4229,5.762,-13.9982,-110.2728
4.46,29.5325,5.4819,-14.0053,-108.9401
4.48,29.6365,5.2021,-14.0032,-107.5816
4.5,29.735,4.9221,-13.99,-106.2038
4.52,29.8278,4.642,-14.0061,-104.8158
4.54,29.915,4.3622,-14.0028,-103.4287
4.56,29.9967,4.0821,-13.9871,-102.0515
4.58,30.0727,3.802,-14.006,-100.6959
4.6,30.1431,3.5221,-14.0036,-99.3753
4.62,30.2081,3.242,-13.987,-98.1
4.64,30.2672,2.9619,-14.0143,-96.8828
4.66,30.3208,2.6822,-14.001,-95.7365
4.68,30.3689,2.4022,-13.9839,-94.6696
4.7,30.4114,2.122,-14.0054,-93.6929
4.7201,30.4483,1.8418,-13.991,-92.8162
4.74,30.4794,1.562,-14.0316,-92.0491
4.7601,30.5051,1.282,-13.9595,-91.3972
4.7801,30.5252,1.0014,-14.0056,-90.8651
4.8001,30.5397,0.7207,-13.994,-90.4596
4.8203,30.5485,0.439,-13.9511,-90.1837
4.8416,30.5517,0.1488,-13.648,-90.0407
